,species,toes,date,sex,svl,tl,rtl_orig,mass,paint.mark,location,meters,new.recap,painted,misc,vial,year,rtl,autotomized,new.recap_orig,sighting,review_sex,review_species,review_painted,review_new.recap,review_rtl,forceMale,forceFemale,forceRecap,forceNew,forceSighting,drop_species,drop_morphometrics,tl_svl,mass_svl
7712,j,,2017-07-20,,,,,,w3b,1falls,0,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7713,j,,2017-07-20,,,,,,,sb 4m^1falls,4,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7714,j,,2017-07-20,,,,,,,sb 8m^cave trail,58,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7715,j,,2017-07-20,,,,,,,sb 4m v fox den,99,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7716,j,,2017-07-20,,,,,,,sb 3m v fox den,100,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7717,j,,2017-07-20,,,,,,,sb 2m v fox den,101,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7718,j,,2017-07-20,,,,,,,sb 2m v lizardR,133,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7719,j,,2017-07-20,,,,,,,sb 5m v lizardR,130,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7720,j,,2017-07-20,,,,,,,sb bottom island,144,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7721,j,,2017-07-20,,,,,,,2m v H3,178,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7722,j,,2017-07-20,,,,,,,sb at H5,198,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7723,j,,2017-07-20,,,,,,,sb 3m v L CC/CCC,239,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7724,j,,2017-07-20,,,,,,,up CCC,245,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7725,j,,2017-07-20,,,,,,w7b,up CCC,245,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7726,up,,2017-07-20,m,,,,,,3m above sb on rt side 4m ^ CC/CCC,249,,,climbing; couldn't catch,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,True,True,,
7727,v,,2017-07-20,,,,,,w11c,sb 5m v bottom s curve,275,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7728,v,,2017-07-20,,,,,,w2c,at 1tripleR,304,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7730,j,,2017-07-20,,,,,,,sb 3m^1tripleR,307,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7731,j,,2017-07-20,,,,,,,sb 9m ^ 1tripleR,313,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7732,j,,2017-07-20,,,,,,,sb 10m v 2tripleR near top of talus,330,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7733,j,,2017-07-20,,,,,,,sb at 2tripleR,340,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7734,j,,2017-07-20,,,,,,,bottom chute,358,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7735,j,,2017-07-20,,,,,,w28b,rt wall 2m ^ pool,390,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7736,j,,2017-07-20,,,,,,w14b,top 2falls,395,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7737,j,,2017-07-20,,,,,,w13b|t,Rs left 3m ^ 2falls,398,,,"""13"" mark no longer visible",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7738,v,,2017-07-20,,,,,,w17c,sb 6m v pineR,404,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7739,j,,2017-07-20,,,,,,w12b,sb on R at blackR,425,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7740,j,,2017-07-20,,,,,,,sb 3m^2oakR,448,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7741,j,,2017-07-20,,,,,,,2m v top site,453,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7742,j,,2017-07-20,,,,,,w12b,sb on R at blackR,425,,,"TOP: pretty much overcast; t=23.7, h=60, w=.6",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7743,j,,2017-07-20,,,,,,w28b,rt wall 2m ^ pool,390,,,DOWN (thunder to the north),nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7744,nan,,2017-07-20,,,,,,,,,,,DRIZZLE on and off; completely overcase; lots of thunder,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7745,j,,2017-07-20,,,,,,,,,,,no record for location,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7746,j,,2017-07-20,,,,,,,,,,,no record for location,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7747,nan,,2017-07-20,,,,,,,,,,,"OUT:t=23.6, h=66, w=0; drizzle foo & on until 1300, then sunny until",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7748,nan,,2017-07-21,,,,,,,,,,,"completely overcase; grocery shopping at Walmart in Douglas, AZ; 1100-1400; rain almost all the way back; flats innundated",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7749,nan,,2017-07-22,,,,,,,,,,,"IN: cool humid, wet ground, overcase w only a few spots of blue; h=80, t=22.9, w=.3",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7750,j,,2017-07-22,,,,,,w13b|t,Rs rt top 2falls in crevice,400,,,"black, not moving at all",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7751,nan,,2017-07-22,,,,,,,,,,,"thunder to east, not too distant",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7752,nan,,2017-07-22,,,,,,,,,,,"TOP: w=0, t=23.1, h=75; lots more thunder towest",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7753,nan,,2017-07-22,,,,,,,,,,,DOWN: ,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7754,j,,2017-07-22,,,,,,,Rs sb 1m v top ,454,,,ate ant [photos],nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7755,nan,,2017-07-22,,,,,,,,,,,OUT [rain really heavy throughout area ~1030,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7756,j,,2017-07-22,,,,,,,R sb,-40,,,"IN: t=26.3, w=.3, h=68; sunny w clouds (after heavy midday rain), water over 1falls, 2falls and running through entire site [note: all was dry this morning!]",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7757,j,,2017-07-22,,,,,,,left sb,7,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7758,j,,2017-07-22,,,,,,,rt sb bottom curved R wall,35,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7759,j,,2017-07-22,,,,,,,rt sb bottom stacked wall,65,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7760,j,,2017-07-22,,,,,,,Rs rt sb fox den,103,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7761,j,,2017-07-22,,,,,,,Rs rt sb 4m v island,140,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7762,j,,2017-07-22,,,,,,,L sb 2m ^ slab,265,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7763,j,,2017-07-22,,,,,,w13b|t,R rt sb 5m ^ 2falls,400,,,[photo],nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7764,j,,2017-07-22,,,,,,w14b,Rs 3m above sb on left opp pineR,413,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7765,j,,2017-07-22,,,,,,,R left sb opp 1oakR,420,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7766,j,,2017-07-22,,,,,,,R sb 10m ^ 1oakR,430,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7767,j,,2017-07-22,,,,,,w12b,R sb 12 ^ 1oakR,432,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7768,j,,2017-07-22,,,,,,,R left sb 2m ^ top,457,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7769,j,,2017-07-22,,,,,,,R rt sb at top,455,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7770,nan,,2017-07-22,,,,,,,,,,,"TOP: t=25.9, h=58, w=0",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7771,nan,,2017-07-22,,,,,,,,,,,DOWN,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7772,j,,2017-07-22,,,,,,w12b,R sb 12 ^ 1oakR,432,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7773,j,,2017-07-22,,,,,,w14b,Rs 3m above sb on left opp pineR,413,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7774,j,,2017-07-22,,,,,,w13b|t,left Rs 4m ^ 2falls,399,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7775,j,,2017-07-22,,,,,,w11b,left Rs (left wall) 3m ^ pool,391,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7776,j,,2017-07-22,,,,,,w9b,3m up left wall 3m v pool,385,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7777,v,,2017-07-22,,,,,,w9c,sb Rs 7m^ slab,270,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7778,v,,2017-07-22,,,,,,w11c,sb Rs 5m^ slab,268,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7779,j,,2017-07-22,,,,,,w25b,Rs left sb btwn sb & trail ,-35,,,thnder form SE,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7780,nan,,2017-07-22,,,,,,,,,,,"OUT: t=27.8, h=56, w=.3",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7781,nan,,2017-07-23,,,,,,,,,,,"IN: cool humid, creek is dry; w Kyra Battaglia; w=.6, t=23.7, h=76",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7782,j,,2017-07-23,,,,,,w3b,top 1falls,0,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7783,j,,2017-07-23,,,,,,,rt sb opp bottom stacked wall,65,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7787,j,,2017-07-23,,,,,,,L 1m up CCC,245,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7788,j,,2017-07-23,,,,,,w27b,L 6m ^ slab,269,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7789,ae,,2017-07-23,,,,,,,rt dirt wall 10m ^ slab,273,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,True,True,,
7790,v,,2017-07-23,,,,,,w4c,Rs left sb 10m ^ slab,273,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7794,j,,2017-07-23,,,,,,,,,,,"drizzle at 1039, increased 10min, decreased, then at 1059 rained more; headed down but stopped periodically to mark juveniles that remianed out; drizzle and rain continued off and on",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7799,nan,,2017-07-23,,,,,,,,,,,"OUT: w=.3, t=28.0, h=57; drizzle stopped at 1120, but more after lunch and completely overcast from 1300-1430",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7800,nan,,2017-07-24,,,,,,,,,,,"IN:h=79, t=22.9, w=.6; cool, p cloudy, breeze",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7803,nan,,2017-07-24,,,,,,w.ab,sb 3m v lizardR,132,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7804,nan,,2017-07-24,,,,,,w|a,sb H4,190,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7806,j,,2017-07-24,,,,,,w.bc,sb Rs 10m v L@CC/CCC,229,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7807,v,,2017-07-24,,,,,,faded mark,CCC,245,,,unreadable,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7808,j,,2017-07-24,,,,,,unmarked,sb@310,310,,,very overcase & cool,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7809,j,,2017-07-24,,,,,,w-c,sb mid talus,330,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7810,j,,2017-07-24,,,,,,w28b,left wall btwn pool and 2falls,390,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7811,j,,2017-07-24,,,,,,w14b,2falls,395,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7812,j,,2017-07-24,,,,,,w13b|t,Rs rt 2falls,395,,,"w(13b)|t, #13 not visible",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7813,j,,2017-07-24,,,,,,w11b,4m up left wall at 2falls,395,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7816,nan,,2017-07-24,,,,,,,,,,,"TOP: overcast cool; t=23.9, h=75, w=.5",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7817,nan,,2017-07-24,,,,,,,,,,,DOWN,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7818,j,,2017-07-24,,,,,,w28b,same,390,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7819,j,,2017-07-24,,,,,,w(8b)..t,bottom chute,358,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7820,j,,2017-07-24,,,,,,w-c,same,330,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7821,j,,2017-07-24,,,,,,w-a,sb 1m ^ 1tripleR,305,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7822,j,,2017-07-24,,,,,,w.bc,sb 3m ^ downed juniper,220,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7823,j,,2017-07-24,,,,,,w|a,sb H4,190,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7824,j,,2017-07-24,,,,,,w|ab,Rs sb 2m v lizardR,133,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7825,j,,2017-07-24,,,,,,w+b,sb 8m ^ cave trail,58,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7826,j,,2017-07-24,,,,,,w|c,sb at entry trail,-30,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7827,nan,,2017-07-24,,,,,,,,,,,"OUT: still overcast & cool; w=0, t=26.2, h=70",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7828,nan,,2017-07-25,,,,,,,,,,,"IN: warm, partly cloudy; h=78, t=24.1, w=0",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7829,j,,2017-07-25,,,,,,w25b,"R 5m rt sb, 5m v entry trail",-35,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7832,j,,2017-07-25,,,,,,w+b,sb 8m ^ cave trail,58,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7833,j,,2017-07-25,,,,,,w+c,bottom wall v w v juniper xing,83,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7835,j,,2017-07-25,,,,,,w.ab,Rs sb wm v lizardR,135,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7837,j,,2017-07-25,,,,,,w.ac,sb 4m ^ or v root xing,160,,,probably v root xing,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7838,j,,2017-07-25,,,,,,w.bc,L at CC/CCC,239,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7840,j,,2017-07-25,,,,,,w7b,top CCC,245,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7841,v,,2017-07-25,,,,,,w?c,sb at CCC,245,,,"perhaps w3c, very faded mark",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7842,j,,2017-07-25,,,,,,w17b,L 3m ^ slab,266,,,mostly overcast,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7843,j,,2017-07-25,,,,,,w5b.t,slab,263,,,"trouble reading the ""5""",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7844,j,,2017-07-25,,,,,,w-a,Rs sb 1m^1tripleR,305,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7845,j,,2017-07-25,,,,,,w31b,R outcrop v talus/scree,321,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7846,j,,2017-07-25,,,,,,w-b,R sb at 2tripleR,340,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7847,j,,2017-07-25,,,,,,w(8b)..t,bottom chute,358,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7848,j,,2017-07-25,,,,,,w28b,rt R wall 2m ^ pool,390,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7849,j,,2017-07-25,,,,,,w11b,left R wall 4m v and across from 2falls,391,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7850,j,,2017-07-25,,,,,,w19b,left crevice 4m ^ 2falls,399,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7853,j,,2017-07-25,,,,,,w^b,Rs sb@blackR ^ 1oakR,425,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7854,nan,,2017-07-25,,,,,,,,,,,"TOP: overcase,dark up canyon; w=.9, h=73, t=23.5",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7855,nan,,2017-07-25,,,,,,,,,,,DOWN,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7856,j,,2017-07-25,,,,,,,,,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7857,j,,2017-07-25,,,,,,w11b,same,391,,,drizzle and thunder,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7858,j,,2017-07-25,,,,,,w(13b)|t,top 2falls,395,,,"""13"" not visible NOTE: caught & repainted 26vii17",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7859,j,,2017-07-25,,,,,,w23b,slab,263,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7860,j,,2017-07-25,,,,,,w17b,slab,263,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7861,j,,2017-07-25,,,,,,w^a,sb@H5,198,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7862,j,,2017-07-25,,,,,,w.ac,sb mid island,150,,,"sun out, still p cloudy, still occ drizzle",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7863,j,,2017-07-25,,,,,,w|b,left sb 15m ^ 1falls,15,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7865,j,,2017-07-25,,,,,,wva,left sb 7m ^1falls,7,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7866,j,,2017-07-25,,,,,,w25b,rt 5m from sb 5m v trail,-35,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7867,nan,,2017-07-25,,,,,,,,,,,"OUT: p cloudy, occ drops; t=27, h=68, w=.2",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7868,nan,,2017-07-26,,,,,,,,,,,"IN: mostly clear, cool, warm; w=.5, t=24.5, h=81",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7869,j,,2017-07-26,,,,,,w25b,R bottom rt sb 8m v trail,-38,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7870,j,,2017-07-26,,,,,,w|c,R sb at trail,-30,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7872,j,,2017-07-26,,,,,,w|b,left wall at 17,17,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7874,j,,2017-07-26,,,,,,w+b,rt sb 8m ^ cave trail,58,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7875,j,,2017-07-26,,,,,,w|a,sb at H5,198,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7876,j,,2017-07-26,,,,,,w.bc,R 2m v L at CC/CCC,237,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7877,j,,2017-07-26,,,,,,w=a,L at CC/CCC,239,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7878,j,,2017-07-26,,,,,,w7b,top CCC,245,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7879,v,,2017-07-26,,,,,,w10c,rt sb 5m ^ 1tripleR,309,,,almost completely overcast; distant thunder,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7881,j,,2017-07-26,,,,,,w14b,Rs rt top 2falls,395,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7882,j,,2017-07-26,,,,,,w=b,rt sb 3m v pineR,407,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7883,j,,2017-07-26,,,,,,w20b-c,Rs opp 1oakR,420,,,"""20"" not visible",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7884,v,,2017-07-26,,,,,,w19c,left sb 4m ^ 1oakR,424,,,thunder louder and more frequent,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7886,nan,,2017-07-26,,,,,,,,,,,"TOP: t=26.5, w=.8, h=64",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7887,nan,,2017-07-26,,,,,,,,,,,DOWN: up mountain v dark but canyon still mostly sunny,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7888,j,,2017-07-26,,,,,,w=c,Rs opp 1oakR,445,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7889,j,,2017-07-26,,,,,,w(20b)-c,Rs opp 1oakR,445,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7890,j,,2017-07-26,,,,,,w=b,opp pineR,410,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7892,j,,2017-07-26,,,,,,w14b,left Rs 5m ^ 2falls,400,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7893,j,,2017-07-26,,,,,,w28b,pool,388,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7894,j,,2017-07-26,,,,,,w21b,sb base pyramidR,380,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7895,j,,2017-07-26,,,,,,w(8b)..t,bottom chute,358,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7896,j,,2017-07-26,,,,,,w32b,base Rwall 5m ^ 2tripleR,345,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7897,j,,2017-07-26,,,,,,w-b,rt sb opp 2tripleR,340,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7898,j,,2017-07-26,,,,,,w31b,rt sb opp Rwall v talus,321,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7899,j,,2017-07-26,,,,,,w-a,1tripleR,304,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7900,j,,2017-07-26,,,,,,w|b,R at 17,17,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7901,j,,2017-07-26,,,,,,w||c,Rs rt sb at trail,-30,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7904,nan,,2017-07-26,,,,,,,,,,,"OUT: p cloudy and despite w=0 reading, occ breezy; t=31.7, h=48, w=0",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7905,nan,,2017-07-27,,,,,,,,,,,"IN: warm but overcast; t=27.3, w=.3, h=58",nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7906,j,,2017-07-27,,,,,,w25b,usual spot at bottom site,-38,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7908,j,,2017-07-27,,,,,,w+b,sb 4m ^ cave trail,,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
7909,j,,2017-07-27,,,,,,w+b,bottom w v w v jx,,,,,nan,2017.0,,autotomized,,,True,False,False,True,False,False,False,False,False,False,False,True,,
