,species,toes,date,sex,svl,tl,rtl_orig,mass,paint.mark,location,meters,newRecap,painted,misc,vial,year,rtl,autotomized,new.recap_orig,sighting,review_sex,review_species,review_painted,review_new.recap,review_rtl,forceMale,forceFemale,forceRecap,forceNew,forceSighting,drop_species,drop_morphometrics,tl_svl,mass_svl,lizMark,count,lizardNumber,lizNumber,dateMin,svlMin,yearMin,yearDiff,svlDiff,misclassified
8148,j,10-13-20,2017-07-16,m,81.0,114.0,0.0,16.8,w30b,R outcrop v talus/scree,321,new,yes,"B&T rec shed, loose scales",17-21,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4074074074074074,0.20740740740740746,j10-13-20m,1.0,743.0,,,,,,,
7503,j,1-8-15-17a,2009-07-20,f,47.0,65.0,0.0,3.0,yxxb.t,bottom stacked wall 8m ^ cave tr,37,new,painted,T rec shed; Bss,,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3829787234042554,0.06382978723404255,j1-8-15-17af,1.0,744.0,,,,,,,
6066,j,3-7-12-16,2002-07-14,m,68.0,103.0,0.0,10.3,b103t,90m v 1 falls,-90,new,,,toes in vial 60-02,2002.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.5147058823529411,0.15147058823529413,j3-7-12-16m,1.0,746.0,,,,,,,
7321,j,1-11-18 a,2008-07-08,m,28.0,33.0,0.0,0.5,y.a,sb at -10,,new,painted,,08-23,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.1785714285714286,0.017857142857142856,j1-11-18 am,1.0,747.0,,,,,,,
8157,j,10-15,2017-07-23,f,40.0,53.0,0.0,1.8,w.ab,Rs rt sb 3m v bottom island,141,new,yes,,17-35,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.325,0.045,j10-15f,1.0,749.0,,,,,,,
6680,j,3-7-15-20,2004-07-03,m,63.0,85.0,0.0,8.8,wLa,left side s curve ,280,new,painted,"some mites; exhibited ""blood squirting"" from left eye photos; blood sample on napkin",04 22,2004.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3492063492063493,0.13968253968253969,j3-7-15-20m,1.0,750.0,,,,,,,
7558,j,1-12-20,2009-07-27,m,83.0,114.0,0.0,20.3,yxc,wall v talus,,recap,painted,,,2009.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3734939759036144,0.24457831325301205,j1-12-20m,1.0,751.0,,,,,,,
7466,j,1-12a,2009-07-13,f,40.0,55.0,0.0,2.2,y.b,CC/CCC,240,new,painted,,09-09,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.375,0.055000000000000014,j1-12af,1.0,753.0,,,,,,,
7415,j,1-15-19,2008-07-18,m,89.0,70.0,50.0,21.7,y57a,large Rs opp and 3m v downed juniper,217,recap,painted,,,2008.0,50.0,True,r,,True,False,False,True,False,False,False,True,False,False,False,False,0.7865168539325843,0.2438202247191011,j1-15-19m,1.0,754.0,,,,,,,
7507,j,1-9-12a,2009-07-21,m,46.0,63.0,0.0,3.0,yooa,opp wall v wall v juniper xing,83,new,painted,,09-88,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3695652173913044,0.06521739130434782,j1-9-12am,1.0,756.0,,,,,,,
8146,j,7-11-15,2017-07-15,f,82.0,60.0,32.0,16.5,w29c,2m back down trail from site,30,recap,yes,"Tss, Bss, will shed soon; be sure to remark in ""b"" location, not ""c""",,2017.0,32.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,0.7317073170731707,0.201219512195122,j7-11-15f,1.0,758.0,,,,,,,
7467,j,1-13-17a,2009-07-17,m,48.0,35.0,-1.0,3.5,y:a,CC/CCC,240,new,painted,toes may be 1-7-13-17,09-69,2009.0,0.0,True,new ,,True,False,False,True,False,False,False,False,True,False,False,False,0.7291666666666666,0.07291666666666667,j1-13-17am,1.0,761.0,,,,,,,
6872,j,3-9-12-19,2005-07-03,f,59.0,56.0,23.0,7.4,w8c,"R wall at bottom end from juniper xing - just under the ""cave""",?,new,painted,B recently shed; Tss,05-05,2005.0,23.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.9491525423728814,0.12542372881355932,j3-9-12-19f,1.0,767.0,,,,,,,
8172,j,12-18,2017-07-25,f,42.0,58.0,0.0,2.6,w=c,R opp and btwn pineR and 1oakR,415,new,yes,,17-56,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.380952380952381,0.061904761904761914,j12-18f,1.0,768.0,,,,,,,
6819,j,3-8-15-17,2004-07-21,f,34.0,46.0,0.0,1.5,w152b,sb 3m^ H3 opp H4,180,new,painted,, 04 77,2004.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3529411764705883,0.04411764705882353,j3-8-15-17f,1.0,769.0,,,,,,,
7343,j,2-11-19 a,2008-07-13,m,34.0,42.0,0.0,1.1,y:a,rt wall at 2tripleR,335,new,painted,, 08-33,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.2352941176470589,0.032352941176470584,j2-11-19 am,1.0,770.0,,,,,,,
7812,j,5-12-14-16,2013-07-05,f,73.0,87.0,-1.0,7.5,o34c,opp 2nd 3R,335,recap,yes,emaciated; nematodes exited while handling,,2013.0,0.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.1917808219178083,0.10273972602739724,j5-12-14-16f,1.0,771.0,,,,,,,
7349,j,2-12-20 a,2008-07-15,f,66.0,89.0,0.0,10.0,y48a,blackR,168,new,painted,slight Tss, 08-36,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.3484848484848484,0.15151515151515152,j2-12-20 af,1.0,774.0,,,,,,,
6706,j,3-8-12-18,2004-07-04,f,66.0,88.0,0.0,9.5,wOb,rock wall 18m up cave trail,45,new,painted,few  mites,04 32,2004.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,0.14393939393939395,j3-8-12-18f,1.0,775.0,,,,,,,
6818,j,3-7-16-20,2004-07-21,m,79.0,80.0,32.0,18.0,wcc/ct,,,recap,painted,"not shed since last capture, ventral bss, tail shed",,2004.0,32.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.0126582278481011,0.2278481012658228,j3-7-16-20m,1.0,776.0,,,,,,,
7609,j,3-6-13-18,2010-08-05,f,68.0,70.0,17.0,10.0,y59c,3m ^ triangle R,,new,yes,TSS,54-10-cc,2010.0,17.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.0294117647058822,0.14705882352941174,j3-6-13-18f,1.0,777.0,,,,,,,
8056,j,5-9-12-16,2015-07-21,m,44.0,61.0,0.0,2.8,wxa,sb,293,recap,yes,"Tss, Bss",,2015.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3863636363636365,0.06363636363636363,j5-9-12-16m,1.0,778.0,,,,,,,
6050,j,2-8-15-19,2001-07-28,m,40.0,55.0,0.0,2.2,r90a,sb 5m ^ 2falls,395,new,,,toes in vial 01-74,2001.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.375,0.055000000000000014,j2-8-15-19m,1.0,782.0,,,,,,,
8105,j,7-13-18,2016-05-11,f,80.0,102.0,0.0,18.7,y46c,rt side sb 3m ^ top chute,,new,yes,,16-39,2016.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.275,0.23375,j7-13-18f,1.0,783.0,,,,,,,
7989,j,5-8-11,2015-07-13,m,78.0,107.0,0.0,15.3,w41a,wall v wall v juniper xing,83,new,yes,"B rec shed, Tss",15-46,2015.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3717948717948718,0.19615384615384612,j5-8-11m,1.0,788.0,,,,,,,
8011,j,5-8-12-18,2015-07-20,m,41.0,36.0,16.0,1.9,w-a,L Rwall at 80,80,new,yes,,15-72,2015.0,16.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.8780487804878049,0.04634146341463415,j5-8-12-18m,1.0,789.0,,,,,,,
7148,j,2-9-14-20,2007-07-05,f,71.0,88.0,12.0,10.5,y11c,pine R,408,new,yes,"B rec shed, TSS",07-11,2007.0,12.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2394366197183098,0.14788732394366194,j2-9-14-20f,1.0,792.0,,,,,,,
6665,j,3-7-14-18,2004-07-03,f,58.0,57.0,10.0,6.8,wJc,tree on rock island,143,new,painted,few mites and lost toes,,2004.0,10.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.9827586206896552,0.11724137931034485,j3-7-14-18f,1.0,793.0,,,,,,,
7305,j,(3-10-11-16),2007-07-20,f,,,,,, R SB @ -45,-45,,,toes may be incorrect; missed; shedding; loose scales on HL,,2007.0,,True,,,True,False,False,True,False,False,False,False,False,False,False,True,,,j(3-10-11-16)f,1.0,794.0,,,,,,,
7785,j,5-11-15,2013-07-03,f,69.0,53.0,21.0,10.0,o1c,5m v bottom site,-55,recap,yes,,,2013.0,21.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,0.7681159420289855,0.14492753623188406,j5-11-15f,1.0,797.0,,,,,,,
6272,j,3-7-13-16,2002-07-17,f,28.0,37.0,0.0,0.7,b.ac,sb mid s-curve,271,new,"r .1, .2; juvenile",,toes in vial 63-02,2002.0,0.0,False,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.3214285714285714,0.025,j3-7-13-16f,1.0,799.0,,,,,,,
8030,j,5-9-11-19,2015-07-21,f,38.0,52.0,0.0,1.8,w+b,L sb,100,new,yes,Bss,15-94,2015.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.368421052631579,0.04736842105263158,j5-9-11-19f,1.0,804.0,,,,,,,
7930,j,5-6-20,2014-07-07,m,71.0,99.0,0.0,12.0,o36c,rt sb 3 ^ 1 3r,309,new,yes,rec shed,14-50,2014.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3943661971830985,0.16901408450704225,j5-6-20m,1.0,805.0,,,,,,,
6135,j,3-6-14-16,2002-07-12,m,34.0,44.0,0.0,1.3,b|a,R opp wall v wall v juniper xing,85,new,"r .4, .4; painted; juvenile",,toes in vial 53-02,2002.0,0.0,False,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.2941176470588236,0.03823529411764706,j3-6-14-16m,1.0,806.0,,,,,,,
7645,j,b-4---6---11---17,2011-06-19,m,69.0,54.0,33.0,9.0,g9b,pool-,380,new,yes,recently-shed,04---11,2011.0,33.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.7826086956521741,0.13043478260869565,jb-4---6---11---17m,1.0,808.0,,,,,,,
7648,j,b-4---6---12---20,2011-06-23,m,70.0,100.0,0.0,10.0,g34b,big-R-sb-,-15,new,yes,recently-shed,19-11,2011.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4285714285714286,0.14285714285714285,jb-4---6---12---20m,1.0,812.0,,,,,,,
7882,j,5-7-12,2014-07-07,f,64.0,71.0,15.0,7.3,o38c,bottom curved wall,27,new,yes,brec shed; tss,14-54,2014.0,15.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.109375,0.1140625,j5-7-12f,1.0,816.0,,,,,,,
7358,j,2-15-20 a,2008-07-16,f,33.0,40.0,0.0,1.0,y|bc,rt side sb 3m ^ root xing,163,new,painted,, 08-45,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.2121212121212122,0.030303030303030307,j2-15-20 af,1.0,817.0,,,,,,,
8090,j,6-13-19,2016-05-07,f,70.0,93.0,0.0,13.0,y23c,R at H3,180,new,yes,couple loose scales lower left dorsum but otherwise not shedding; gravid,16-16,2016.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3285714285714283,0.18571428571428567,j6-13-19f,1.0,819.0,,,,,,,
6030,j,6-14-15-19,2001-07-23,m,84.0,112.0,0.0,23.0,r73a,oak tree on wall @ 368,368,,,,,2001.0,0.0,False,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,False,1.3333333333333333,0.27380952380952384,j6-14-15-19m,1.0,820.0,,,,,,,
7365,j,6-11-17 a,2008-07-24,m,43.0,60.0,0.0,2.8,y-ab,sb opp downed juniper,220,new,painted,, 08-58,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.3953488372093024,0.06511627906976744,j6-11-17 am,1.0,821.0,,,,,,,
7203,j,3-10-12-17,2007-07-08,f,63.0,87.0,0.0,7.8,y28c,R SB @ -20,-20,new,yes,"B rec shed, TSS",07-38,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.380952380952381,0.1238095238095238,j3-10-12-17f,1.0,824.0,,,,,,,
7363,j,6-11-16 a,2008-07-24,m,69.0,98.0,0.0,12.3,yXc,middle sb at -10,-10,new,painted,, 08-56,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.420289855072464,0.1782608695652174,j6-11-16 am,1.0,825.0,,,,,,,
7145,j,2-9-14-17,2007-07-05,f,71.0,87.0,0.0,10.4,y8c,chute,358,new,yes,"trec shed, BSS",07-08,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2253521126760565,0.14647887323943662,j2-9-14-17f,1.0,826.0,,,,,,,
275,j,2-8-19,2000-06-25,m,35.0,44.0,0.0,,w.ab,halfway between 1 falls and cave trail,,,,,,2000.0,0.0,False,,,True,False,False,True,False,False,False,False,False,False,False,False,1.2571428571428571,,j2-8-19m,1.0,829.0,,,,,,,
7970,j,8-6-18,2015-07-09,m,86.0,120.0,0.0,22.4,w30a,Routcrop lft 5m v L at CC/CCC,240,new,yes,,15-10,2015.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3953488372093024,0.26046511627906976,j8-6-18m,1.0,830.0,,,,,,,
6564,j,2-8-13-17,2003-07-06,f,71.0,105.0,0.0,15.0,o^t,T left side s-curve,280,new,painted,"toe looks like it was broken and healed crooked; B shedding, T shed; b5c remarked w/ orange",toes 03-77,2003.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4788732394366195,0.2112676056338028,j2-8-13-17f,1.0,831.0,,,,,,,
7490,j,1-7-15-16a,2009-07-19,f,65.0,58.0,36.0,9.0,y42a,top left curved R wall v cave tr,27,new,painted,,09-76,2009.0,36.0,True,new ,,True,False,False,True,False,False,False,False,True,False,False,False,0.8923076923076924,0.13846153846153847,j1-7-15-16af,1.0,833.0,,,,,,,
8108,j,7-14-16,2016-05-11,f,65.0,30.0,8.0,9.2,y48c,Rwall at juniper xing,,new,yes,,16-42,2016.0,8.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.4615384615384616,0.14153846153846153,j7-14-16f,1.0,834.0,,,,,,,
7768,j,5-15-20,2012-06-03,m,76.0,104.0,0.0,14.5,w47c,top curved wall,,,,displaying w w25c,12-43,2012.0,0.0,False,,,True,False,False,True,False,False,False,False,False,False,False,False,1.368421052631579,0.19078947368421054,j5-15-20m,1.0,835.0,,,,,,,
7868,j,7 -11-17,2014-07-03,f,68.0,45.0,30.0,8.7,o1c,-25,-25,recap,yes,,,2014.0,30.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,0.6617647058823529,0.12794117647058822,j7 -11-17f,1.0,836.0,,,,,,,
7532,j,6-13-17a,2009-07-13,m,36.0,20.0,9.0,1.4,y.a,2m v top R island,153,new,painted,,09-07,2009.0,9.0,True,new ,,True,False,False,True,False,False,False,False,True,False,False,False,0.5555555555555556,0.03888888888888889,j6-13-17am,1.0,840.0,,,,,,,
7944,j,5-7-13,2015-07-06,f,67.0,97.0,0.0,9.7,w2a,L 5m^ bottom site,-35,new,yes,B recently shed; TSS,15-02,2015.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4477611940298507,0.14477611940298507,j5-7-13f,1.0,841.0,,,,,,,
7720,j,5-14-16,2012-05-26,f,61.0,74.0,-1.0,6.2,w2b4c,7m vp canyon wall above 2nd triple rock,,new,yes,salmon tail,12-22A,2012.0,0.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.213114754098361,0.10163934426229508,j5-14-16f,1.0,842.0,,,,,,,
7921,j,5-6-12,2014-07-04,m,75.0,97.0,0.0,12.3,o25c,bottom s curve,276,new,yes,shedding; only two toes in vial,14-22,2014.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2933333333333332,0.16399999999999998,j5-6-12m,1.0,843.0,,,,,,,
7357,j,2-15-16 a,2008-07-18,m,35.0,45.0,0.0,1.2,y=a,sb at blackR,168,new,painted,, 08-53,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.2857142857142858,0.03428571428571429,j2-15-16 am,1.0,844.0,,,,,,,
7036,j,4-7-14-20,2006-05-24,f,59.0,77.0,0.0,7.8,w44b,R-at-top-2falls,390,new,painted,gravid,-51-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.305084745762712,0.13220338983050847,j4-7-14-20f,1.0,845.0,,,,,,,
8017,j,5-8-13-17,2015-07-20,m,43.0,31.0,15.0,2.4,w..b,sb,240,new,yes,,15-63,2015.0,15.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.7209302325581395,0.055813953488372085,j5-8-13-17m,1.0,847.0,,,,,,,
6787,j,3-8-14-16,2004-07-12,m,33.0,41.0,0.0,1.7,wTcT,wall left v bottom right wall v cave trail,45,new,painted,,04 61,2004.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2424242424242424,0.05151515151515152,j3-8-14-16m,1.0,850.0,,,,,,,
7636,j,4-6-13-16,2011-06-30,m,73.0,103.0,0.0,15.0,gEb,2m^1falls,2,new,yes,,24-11,2011.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4109589041095891,0.2054794520547945,j4-6-13-16m,1.0,851.0,,,,,,,
7486,j,1-7-13-18a,2009-07-17,f,47.0,59.0,0.0,2.3,y..c,btwn pyramidR and pool,375,new,painted,B rec shed; Tss,09-65,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.25531914893617,0.04893617021276595,j1-7-13-18af,1.0,852.0,,,,,,,
6027,j,2-7-14-19,2001-07-23,f,43.0,61.0,0.0,3.3,r69a,bottom R island,142,new,,,toes in vial 01-64,2001.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4186046511627908,0.07674418604651162,j2-7-14-19f,1.0,853.0,,,,,,,
6857,j,3-10-15-17,2005-07-22,m,41.0,58.0,0.0,2.1,w^ac,stacked wall,70,new,painted,rec shed, 05-74,2005.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4146341463414631,0.05121951219512196,j3-10-15-17m,1.0,854.0,,,,,,,
7539,j,6-14-19a,2009-07-13,f,70.0,91.0,0.0,12.2,y17a,left Rs sm ^ 2falls,393,new,painted,B rec shed; Tss,09-18 (no record of vial number in field notes),2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3,0.17428571428571427,j6-14-19af,1.0,857.0,,,,,,,
8187,j,15-16,2017-07-31,f,42.0,57.0,0.0,2.3,w++c,Rs sb 5m v pineR,,new,yes,,17-76,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3571428571428572,0.05476190476190476,j15-16f,1.0,858.0,,,,,,,
7052,j,4-8-12-16,2006-06-08,f,61.0,85.0,0.0,7.0,w65b,R-mid-wall-v-cave-trail-,35,new,painted,actual-painted-mark-is-w6a5b,-83-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3934426229508197,0.11475409836065575,j4-8-12-16f,1.0,859.0,,,,,,,
7888,j,5-6-16,2014-07-05,f,69.0,93.0,0.0,10.7,o31c,3-m-^-cave-trail-canyon-,48,new,yes,,14-33,2014.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3478260869565215,0.15507246376811593,j5-6-16f,1.0,860.0,,,,,,,
7001,j,4-6-14-20,2006-05-20,f,62.0,86.0,0.0,8.0,w6b.c,sb-wall-left-20m-^-1-falls,20,new,painted,,04-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3870967741935485,0.12903225806451613,j4-6-14-20f,1.0,862.0,,,,,,,
7666,j,b-1---10---17,2011-06-20,m,81.0,52.0,21.0,12.5,g22b,R-wall-v-talus,321,recap,yes,w8c-->-g22b,,2011.0,21.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,0.6419753086419753,0.15432098765432098,jb-1---10---17m,1.0,863.0,,,,,,,
7008,j,4-7-11-19,2006-05-20,f,56.0,75.0,0.0,5.9,w17b,rt-pool,380,new,painted,,10-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3392857142857142,0.10535714285714286,j4-7-11-19f,1.0,867.0,,,,,,,
8052,j,5-8-15-16,2015-07-20,f,44.0,60.0,0.0,2.8,w=c,top chute,369,recap,yes,toe 16 may be natural loss; toes 6&16 have flesh growth around claw and could be mistaken for loss when spotting visually; photos,,2015.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3636363636363635,0.06363636363636363,j5-8-15-16f,1.0,871.0,,,,,,,
6524,j,2-8-12-16,2003-06-30,f,55.0,78.0,0.0,6.0,o<<c ,talus,,recap,,"formerly b10b, toes 17,18 an 19 fused together",toes in vial 03-58,2003.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.4181818181818182,0.10909090909090907,j2-8-12-16f,1.0,872.0,,,,,,,
245,j,2-14-20,2000-06-23,f,65.0,64.0,34.0,10.0,o7a,rock outcrop between 1 & 2 tripleR,,,,,,2000.0,34.0,True,,,True,False,False,True,False,False,False,False,False,False,False,False,0.9846153846153848,0.15384615384615385,j2-14-20f,1.0,878.0,,,,,,,
7971,j,5-7-15-19,2015-07-09,f,64.0,85.0,0.0,8.6,w32a,slab,263,new,yes,,15-79,2015.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.328125,0.134375,j5-7-15-19f,1.0,879.0,,,,,,,
7919,j,5-7-14,2014-07-13,m,83.0,119.0,0.0,19.0,o40c,slab,262,new,yes,,14-61,2014.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4337349397590362,0.2289156626506024,j5-7-14m,1.0,880.0,,,,,,,
8136,j,10-12-16,2017-07-13,f,72.0,100.0,0.0,11.7,w9b,left R wall 3m v pool,385,new,yes,,17-06,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3888888888888888,0.16249999999999998,j10-12-16f,1.0,882.0,,,,,,,
8166,j,11-16,2017-07-24,f,46.0,64.0,0.0,2.9,w^b,sb 5m ^ 1oakR,425,new,yes,,17-47,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.391304347826087,0.06304347826086956,j11-16f,1.0,884.0,,,,,,,
7829,j,7-11-18,2013-07-07,f,62.0,85.0,0.0,7.2,o44c,2m v J xing,113,new,yes,,13-37,2013.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3709677419354838,0.11612903225806452,j7-11-18f,1.0,885.0,,,,,,,
6659,j,3-7-14-17,2004-07-03,m,72.0,103.0,0.0,14.3,wHc,left wall 5 m^ 1st falls,5,new,painted,a few parasites,04 12,2004.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4305555555555556,0.19861111111111115,j3-7-14-17m,1.0,886.0,,,,,,,
7475,j,1-6-15-16a,2009-07-16,f,41.0,56.0,0.0,2.3,y=b,2m v downed juniper,218,new,painted,B rec shed; Tss,09-40,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3658536585365857,0.05609756097560975,j1-6-15-16af,1.0,887.0,,,,,,,
7903,j,5-11-18,2014-07-03,m,85.0,73.0,56.0,19.5,o5c,black r,171,new,yes,,14-04,2014.0,56.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.8588235294117647,0.22941176470588234,j5-11-18m,1.0,888.0,,,,,,,
8035,j,5-9-13-14-15,2015-07-23,f,44.0,15.0,-1.0,2.4,w>a,sb top island,150,new,yes,T shed; BSS,15-07,2015.0,0.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.3409090909090909,0.054545454545454536,j5-9-13-14-15f,1.0,891.0,,,,,,,
7353,j,2-13-19 a,2008-07-16,m,76.0,104.0,0.0,15.2,y53a,2falls,380,new,painted,Bshed rec, 08-50,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.368421052631579,0.2,j2-13-19 am,1.0,892.0,,,,,,,
7331,j,1-13-18 a,2008-07-04,f,56.0,79.0,0.0,4.8,y10a,sb @ juniper xing,115,new,painted,,1-13-18,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.4107142857142858,0.08571428571428573,j1-13-18 af,1.0,893.0,,,,,,,
7037,j,4-7-15-16,2006-05-24,m,70.0,103.0,0.0,10.7,w45b,sb-at-oakR,418,new,painted,,-52-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4714285714285715,0.15285714285714286,j4-7-15-16m,1.0,894.0,,,,,,,
6991,j,7-16,2005-07-07,m,68.0,95.0,0.0,10.0,w41t,slab v slab v slab 2m high,256,recap,painted,T rec shed; Bss,,2005.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3970588235294117,0.14705882352941174,j7-16m,1.0,895.0,,,,,,,
7472,j,1-6-13-19a,2009-07-16,m,75.0,85.0,0.0,17.0,y29a,wall v wall v wall v juniper xing,83,new,painted,t rec shed; Bss ,09-36,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.1333333333333333,0.22666666666666666,j1-6-13-19am,1.0,898.0,,,,,,,
7419,j,3-8-11-16-17-18-19-20,2008-07-05,f,76.0,15.0,-1.0,9.2,y26a,lft Rwall 3mvpool,377,recap,painted,T & toe loss looks recent; protrouding bones on toes 17 & 18; toe 3 broken; female is emaciated,,2008.0,0.0,True,r,,True,False,False,True,False,False,False,True,False,False,False,False,0.1973684210526316,0.12105263157894736,j3-8-11-16-17-18-19-20f,1.0,899.0,,,,,,,
7288,j,3-9-12-20,2007-07-16,m,41.0,56.0,0.0,1.9,yvab,right SB opp stacked wall @ 70,70,new,yes,,07-87,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3658536585365857,0.04634146341463415,j3-9-12-20m,1.0,900.0,,,,,,,
7589,j,1-7-10-15-16,2010-06-21,f,74.0,62.0,39.0,12.5,y16c,7m v cave trail on curved wall 3m up,,recap,yes,"2 brwn spots under chin above blue patch; toe 10 looks like natural toe loss; lots of mites: legs, vents, sides and lft eye",,2010.0,39.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,0.8378378378378378,0.16891891891891891,j1-7-10-15-16f,1.0,903.0,,,,,,,
7524,j,3-8-12-19,2009-07-23,f,44.0,63.0,0.0,2.6,yooc,???,,new,painted,marked with Sv toe combination; could create ID issue,09-91,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.431818181818182,0.05909090909090909,j3-8-12-19f,1.0,906.0,,,,,,,
