,autotomized,date,location,mass,meters,misc,new.recap,paint.mark,painted,rtl,sex,sighting,species,svl,tl,toes,vial,year,tl_svl,mass_svl,age_class,myDrop,dropReason
1851,TRUE,2002-03-13T00:00:00Z,top of chute,18.4,362.0,w11a,recap,y26a,"old paint, repainted over",0.0,m,NA,j,85.0,105.0,8-15-19,NA,2002,1.2352941176470589,0.2164705882352941,adult,,
1860,FALSE,2002-07-08T00:00:00Z,3m ^ chute on right,4.8,365.0,NA,recap,b37ct,"painted; t shed, b ss; old marking of y74a still visible",0.0,f,NA,j,56.0,75.0,4-10-14-18,NA,2002,1.3392857142857142,0.08571428571428572,adult,,
1862,FALSE,2002-03-31T00:00:00Z,5m ^ chute in sb,,365.0,NA,recap,y48b,NA,0.0,m,NA,v,50.0,52.0,1-7-16,NA,2002,1.04,,adult,,
1863,TRUE,2002-07-08T00:00:00Z,3m ^ chute in sb,4.8,365.0,NA,recap,w22a,painted; old markings of y48b and w2?a still visible,38.0,m,NA,v,52.0,54.0,1-7-16,NA,2002,1.0384615384615385,0.0923076923076923,adult,,
1866,FALSE,2002-07-05T00:00:00Z,left wall 3m ^ stump,8.3,367.0,NA,recap,b31t,painted; hasn't shed since last marking of y25a; t shed; b ss,0.0,m,NA,j,64.0,83.0,4-9-13-18,NA,2002,1.296875,0.1296875,adult,,
1868,TRUE,2002-03-18T00:00:00Z,lower part of pyramidR,6.3,370.0,NA,new,y70a,NA,1.0,f,NA,j,57.0,23.0,4-10-13-20,toes in vial 26-02,2002,0.40350877192982454,0.11052631578947368,adult,,
1869,FALSE,2002-03-20T00:00:00Z,sb bottom pyramidR,5.3,370.0,NA,new,y74a,NA,0.0,f,NA,j,53.0,70.0,4-10-14-18,toes in vial 30-02,2002,1.320754716981132,0.09999999999999999,juvenile,,
1878,FALSE,2002-07-08T00:00:00Z,sb base pyramid R,3.1,370.0,NA,new,w23a,painted,0.0,m,NA,v,46.0,55.0,10-19,toes in vial 49-02,2002,1.1956521739130435,0.06739130434782609,adult,,
1889,TRUE,2002-07-09T00:00:00Z,3m v pool,9.2,377.0,NA,recap,b39c,"r 2, >10",1.0,m,NA,j,70.0,85.0,4-10-14-19,NA,2002,1.2142857142857142,0.13142857142857142,adult,,
1902,FALSE,2002-07-03T00:00:00Z,2m v pool,8.5,378.0,NA,new,w4a,painted; gravid,0.0,f,NA,v,61.0,82.0,3-11-19,toes in vial 30-02 (3-11-19),2002,1.3442622950819672,0.13934426229508196,adult,,
1903,FALSE,2002-03-13T00:00:00Z,pool,11.9,380.0,NA,recap,y19a,"repainted, no old paint",0.0,f,NA,j,70.0,92.0,1-7-13-20,ptergosomid mites,2002,1.3142857142857143,0.17,adult,,
1904,TRUE,2002-07-03T00:00:00Z,pool,16.4,380.0,NA,recap,b14c,painted; recently shed; dark gray/black ventral,4.0,m,NA,j,80.0,95.0,1-9-12-16,NA,2002,1.1875,0.205,adult,,
1905,TRUE,2002-03-13T00:00:00Z,pool,20.9,380.0,w12a,recap,y18a,"old paint, repainted over",31.0,m,NA,j,88.0,78.0,1-9-12-17,NA,2002,0.8863636363636364,0.2375,adult,,
1906,FALSE,2002-03-15T00:00:00Z,R rt side pool,7.0,380.0,NA,new,y54a,NA,0.0,f,NA,j,60.0,81.0,4-10-12-20,toes in vial 12-02,2002,1.35,0.11666666666666667,adult,,
1907,TRUE,2002-03-20T00:00:00Z,rt side pool,8.5,380.0,NA,new,y75a,NA,0.0,m,NA,j,64.0,75.0,4-10-14-19,toes in vial 31-02,2002,1.171875,0.1328125,adult,,
1908,FALSE,2002-07-04T00:00:00Z,L wall @ pool,5.8,380.0,NA,recap,b25c,painted; old mark y24a still visible,0.0,f,NA,j,60.0,48.0,4-9-13-16,NA,2002,0.8,0.09666666666666666,adult,,
1909,TRUE,2002-03-20T00:00:00Z,pool,13.2,380.0,NA,recap,y76a,was w81a repainted as y76a,44.0,f,NA,j,73.0,65.0,5-6-8-15-17,NA,2002,0.8904109589041096,0.18082191780821916,adult,,
1916,TRUE,2002-03-20T00:00:00Z,pool,,380.0,NA,NA,???,looks like a faint 6 mark perhaps on this male with regrown t,,m,sighting,j,,,NA,NA,2002,,,,,
1952,FALSE,2002-07-09T00:00:00Z,2m ^ pool on right wall,9.5,382.0,NA,recap,b38c,"r 1.2, >10; painted; old marking y56a still visible; no t ss, no b ss; few mites in each pocket, few scattered in scales",0.0,f,NA,j,78.0,106.0,2-6-13-18,NA,2002,1.358974358974359,0.12179487179487179,adult,,
1969,FALSE,2002-03-14T00:00:00Z,halfway btwn pool and 2falls on left side,5.5,385.0,NA,new,y45a,NA,0.0,f,NA,j,55.0,78.0,4-10-11-19,toes in vial 5-02,2002,1.4181818181818182,0.1,juvenile,,
1986,TRUE,2002-07-03T00:00:00Z,2 falls,6.0,390.0,NA,recap,b13c,painted; salmon tail,0.0,f,NA,j,59.0,66.0,4-9-12-18,NA,2002,1.11864406779661,0.1016949152542373,adult,,
2018,FALSE,2002-03-21T00:00:00Z,2 falls left wall,,390.0,NA,new,y31b,NA,0.0,m,NA,v,32.0,40.0,3-11-19,NA,2002,1.25,,juvenile,,
2019,FALSE,2002-03-13T00:00:00Z,R rt just ^ 2falls,6.4,391.0,NA,new,y24a,NA,0.0,f,NA,j,59.0,76.0,4-9-13-16,NA,2002,1.2881355932203389,0.10847457627118645,adult,,
2024,TRUE,2002-07-12T00:00:00Z,"Rs left 2m ^ 2 falls, 3m up wall",6.0,392.0,NA,new,w29a,"r 3, >10; painted",40.0,m,NA,v,54.0,55.0,2-11-16,toes in vial 55-02,2002,1.0185185185185186,0.1111111111111111,adult,,
2025,FALSE,2002-07-12T00:00:00Z,Rs let 3m ^ 2 falls,6.3,393.0,NA,recap,b49c,"r .6, >10; painted; old marking of y61a still visible",0.0,f,NA,j,62.0,90.0,4-10-13-19,NA,2002,1.4516129032258065,0.10161290322580645,adult,,
2028,TRUE,2002-07-15T00:00:00Z,right sb 3m ^ 2 falls,,393.0,NA,NA,y47b,gravid; need to capture,,f,sighting,v,,,NA,NA,2002,,,,,
2029,TRUE,2002-03-13T00:00:00Z,R left side sb 4m ^ 2falls,4.4,394.0,NA,new,y21a,NA,0.0,f,NA,j,51.0,55.0,4-9-12-18,NA,2002,1.0784313725490196,0.08627450980392158,juvenile,,
2033,TRUE,2002-07-11T00:00:00Z,5m ^ 2 falls left sb,,395.0,NA,NA,y61a,NA,,f,sighting,j,,,NA,NA,2002,,,,,
2034,FALSE,2002-07-05T00:00:00Z,"R 5m ^ 2 falls, right side",3.2,395.0,NA,recap,w17a,painted,0.0,m,NA,v,45.0,62.0,2-13-20,NA,2002,1.3777777777777778,0.07111111111111111,adult,,
2035,FALSE,2002-04-27T00:00:00Z,5m ^ 2 falls on left,,395.0,NA,NA,y63b,odd head mark,0.0,f,sighting,v,54.0,70.0,9-18,NA,2002,1.2962962962962963,,adult,,
2037,FALSE,2002-03-16T00:00:00Z,Rs left side 8m ^ 2falls in scree,7.2,398.0,NA,new,y61a,NA,0.0,f,NA,j,58.0,83.0,4-10-13-19,toes in vial 19-02,2002,1.4310344827586208,0.12413793103448276,adult,,
2039,FALSE,2002-07-17T00:00:00Z,left Rs 5m v pine R,5.0,403.0,NA,recap,w33a,old marking of y47b still visible,0.0,f,NA,v,56.0,69.0,7-16,NA,2002,1.2321428571428572,0.08928571428571429,adult,,
2041,TRUE,2002-03-17T00:00:00Z,Rs opp pineR,18.3,408.0,NA,recap,y68a,"old paint, repainted over",13.0,m,NA,j,87.0,70.0,2-6-16,w13a still visible,2002,0.8045977011494253,0.2103448275862069,adult,,
2042,FALSE,2002-03-13T00:00:00Z,Rs opp pineR,7.4,408.0,NA,recap,y20a,"repainted, no old paint",0.0,m,NA,j,58.0,79.0,2-7-15-18,NA,2002,1.3620689655172413,0.12758620689655173,adult,,
2043,FALSE,2002-07-11T00:00:00Z,sb @ pine R,6.0,408.0,NA,recap,b47c,"g -, -; painted; old marking of y54a visible; some loose scales; t shed recently",0.0,f,NA,j,61.0,83.0,4-10-12-20,NA,2002,1.360655737704918,0.09836065573770492,adult,,
2053,FALSE,2002-03-17T00:00:00Z,Rwall 2m v oakR,1.9,416.0,NA,new,y14b,NA,0.0,m,NA,v,36.0,41.0,2-13-20,NA,2002,1.1388888888888888,0.05277777777777778,juvenile,,
2054,TRUE,2002-07-04T00:00:00Z,Rs opp oak R,5.6,418.0,NA,recap,b26c,painted; old mark y60a still visible,30.0,f,NA,j,58.0,54.0,2-8-15-18,NA,2002,0.9310344827586207,0.09655172413793103,adult,,
2056,TRUE,2002-04-05T00:00:00Z,oak R,,418.0,NA,NA,y68a,"red marks on head, look like paint spatters; large male",,m,sighting,j,,,NA,NA,2002,,,,,
2061,FALSE,2002-03-13T00:00:00Z,sb 4m ^ oakR,7.4,422.0,NA,new,y22a,NA,0.0,f,NA,j,60.0,80.0,4-9-12-19,NA,2002,1.3333333333333333,0.12333333333333334,adult,,
2062,TRUE,2002-03-16T00:00:00Z,sb 5m ^ oak R,5.5,423.0,NA,recap,y60a,"repainted, no old paint",2.0,f,NA,j,56.0,22.0,2-8-15-18,NA,2002,0.39285714285714285,0.09821428571428571,adult,,
2063,TRUE,2002-07-17T00:00:00Z,sb 5m ^ oak R,12.0,423.0,NA,recap,b61c,"b shed, t ss",41.0,m,NA,j,68.0,60.0,4-9-12-20,NA,2002,0.8823529411764706,0.17647058823529413,adult,,
2068,FALSE,2002-07-15T00:00:00Z,R outcrop ^ oak R,14.7,425.0,NA,recap,b58c,"r 2, >5",0.0,m,NA,j,80.0,114.0,1-9-14-16,NA,2002,1.425,0.18375,adult,,
2071,FALSE,2002-07-19T00:00:00Z,sb at R outcrop at 425 on rt side,5.7,425.0,NA,recap,w43a,gravid,0.0,f,NA,v,58.0,71.0,8-12-20,NA,2002,1.2241379310344827,0.09827586206896552,adult,,
2078,TRUE,2002-03-22T00:00:00Z,9m ^ oak R in sb,,427.0,NA,recap,y38b,old marks visible,19.0,m,NA,v,53.0,40.0,5-11-18,NA,2002,0.7547169811320755,,adult,,
2081,FALSE,2002-04-05T00:00:00Z,NA,,435.0,NA,recap,y53b,location estimated from later sightings,0.0,f,NA,v,56.0,69.0,8-12-20,NA,2002,1.2321428571428572,,adult,,
2083,FALSE,2002-07-11T00:00:00Z,"3m v R with oak, juniper T 5m from sb",4.0,442.0,NA,new,w27a,"g -, -",0.0,m,NA,v,49.0,65.0,2-11-18,toes in vial 52-02,2002,1.3265306122448979,0.08163265306122448,adult,,
2090,FALSE,2002-03-17T00:00:00Z,oakR,17.5,445.0,NA,recap,y67a,"old paint, repainted over",0.0,m,NA,j,81.0,113.0,1-9-14-16,w39a still visible,2002,1.3950617283950617,0.21604938271604937,adult,,
2091,FALSE,2002-03-16T00:00:00Z,oakR,6.5,445.0,old wound on lower dorsum,recap,y59a,"repainted, no old paint",0.0,m,NA,j,63.0,89.0,1-9-15-19,NA,2002,1.4126984126984128,0.10317460317460317,adult,,
2092,FALSE,2002-03-15T00:00:00Z,oakR,14.5,445.0,NA,recap,y56a,"repainted, no old paint",0.0,f,NA,j,76.0,104.0,2-6-13-18,NA,2002,1.368421052631579,0.19078947368421054,adult,,
2093,TRUE,2002-03-13T00:00:00Z,oakR,7.5,445.0,oakR or R with oak???,new,y23a,NA,40.0,m,NA,j,64.0,53.0,4-9-12-20,NA,2002,0.828125,0.1171875,adult,,
2102,FALSE,2002-03-16T00:00:00Z,8 m v top of site,2.8,447.0,NA,new,y9b,NA,0.0,m,NA,v,43.0,58.0,2-11-18,toes in vial 17-02,2002,1.3488372093023255,0.06511627906976744,juvenile,,
2103,FALSE,2002-03-16T00:00:00Z,8 m v top of site,1.6,447.0,NA,new,y10b,NA,0.0,m,NA,v,35.0,40.0,2-11-19,toes in vial 18-02,2002,1.1428571428571428,0.045714285714285714,juvenile,,
2108,FALSE,2002-07-18T00:00:00Z,3m v top site,4.0,452.0,NA,new,w35a,NA,0.0,f,NA,v,52.0,65.0,3-12-16,toes in vial 65-02,2002,1.25,0.07692307692307693,adult,,
2109,FALSE,2002-03-18T00:00:00Z,sb 1m v top,2.5,454.0,NA,new,y16b,NA,0.0,m,NA,v,40.0,48.0,2-15-18,toes in vial 25-02,2002,1.2,0.0625,juvenile,,
2111,FALSE,2002-07-17T00:00:00Z,"15m ^ top of site, left sb",6.2,470.0,NA,recap,w34a,orange-red throat/cheek marks,0.0,f,NA,v,62.0,78.0,18-,NA,2002,1.2580645161290323,0.1,adult,,
2112,TRUE,2002-07-14T00:00:00Z,sb 25m ^ top site,11.0,480.0,NA,new,b55t,NA,39.0,m,NA,j,71.0,61.0,3-7-11-16,toes in vial 57-02,2002,0.8591549295774648,0.15492957746478872,adult,,
2113,TRUE,2002-07-14T00:00:00Z,T >30m ^ top site,23.4,485.0,NA,recap,b56c,NA,49.0,m,NA,j,91.0,75.0,1-6-15-18,NA,2002,0.8241758241758241,0.2571428571428571,adult,,
2114,TRUE,2002-07-17T00:00:00Z,"30m ^ top of site, right sb",12.0,485.0,NA,new,b62c,NA,23.0,f,NA,j,68.0,78.0,3-7-13-18,toes in vial 64-02,2002,1.1470588235294117,0.17647058823529413,adult,,
2116,TRUE,2002-07-15T00:00:00Z,rt R face ^ site,,530.0,NA,NA,NA,NA,,m,sighting,j,,,NA,NA,2002,,,,,
2117,FALSE,2002-03-26T00:00:00Z,2m ^ rock outcrop on right,,,NA,recap,y45b,NA,0.0,m,NA,v,39.0,45.0,2-11-19,NA,2002,1.1538461538461537,,juvenile,,
2122,TRUE,2002-03-13T00:00:00Z,Rs v wall v juniper xing,,,NA,NA,w68a,NA,,m,sighting,j,,,NA,NA,2002,,,,,
2132,TRUE,2002-03-15T00:00:00Z,Rs opp pineR,,,probably w13a!!!,NA,w43a?,NA,,m,sighting,j,,,NA,NA,2002,,,,,
2137,TRUE,2002-03-15T00:00:00Z,Rs left 2falls,,,NA,NA,?,NA,,f,sighting,j,,,NA,NA,2002,,,,,
2187,TRUE,2002-03-19T00:00:00Z,up rt wall @ pool,,,~25mm original T; rest regrown,NA,???,NA,,m,sighting,j,,,NA,NA,2002,,,,,
2324,TRUE,2002-07-05T00:00:00Z,left wall under scree,,,NA,NA,?,couldn't capture,,f,sighting,j,,,NA,NA,2002,,,,,
2325,TRUE,2002-07-18T00:00:00Z,on face above site,,,NA,NA,NA,need to capture,,m,sighting,j,,,NA,NA,2002,,,,,
2367,FALSE,2003-03-14T00:00:00Z,wall at juniper xing,6.3,115.0,NA,new,b|a,painted,0.0,f,NA,j,57.0,77.0,1-10-11-17,toes in vial 03-01,2003,1.3508771929824561,0.11052631578947368,adult,,
2368,TRUE,2003-03-14T00:00:00Z,wall at juniper xing,13.1,115.0,NA,recap,b|b,no old paint visible; painted,1.0,f,NA,j,75.0,26.0,1-9-15-19,NA,2003,0.3466666666666667,0.17466666666666666,adult,,
2369,FALSE,2003-03-14T00:00:00Z,wall at juniper xing,12.3,115.0,NA,recap,b|c,no old paint visible; painted,0.0,f,NA,j,70.0,86.0,2-6-15-19,NA,2003,1.2285714285714286,0.1757142857142857,adult,,
2370,FALSE,2003-03-14T00:00:00Z,wall at juniper xing,16.0,115.0,green on lower jaw; caterpillar juice?,recap,b-a,no old paint visible; painted,0.0,m,NA,j,79.0,108.0,4-9-15-18,NA,2003,1.3670886075949367,0.20253164556962025,adult,,
2371,FALSE,2003-03-14T00:00:00Z,rt wall 4m v H3,6.4,173.0,NA,new,b-b,painted,0.0,m,NA,j,58.0,81.0,1-10-12-17,toes in vial 03-02,2003,1.396551724137931,0.11034482758620691,adult,,
2372,FALSE,2003-03-14T00:00:00Z,rt wall 4m v H3,5.4,173.0,NA,new,b-c,painted,0.0,f,NA,j,54.0,72.0,1-10-12-18,toes in vial 03-03,2003,1.3333333333333333,0.1,juvenile,,
2373,FALSE,2003-03-14T00:00:00Z,H3,11.3,177.0,NA,recap,b+a,no old paint visible; painted,0.0,f,NA,j,69.0,91.0,2-6-11-18,NA,2003,1.318840579710145,0.163768115942029,adult,,
2374,FALSE,2003-03-14T00:00:00Z,H4/H5,11.4,198.0,NA,recap,b+b,no old paint visible; painted,0.0,f,NA,j,68.0,98.0,2-7-13-16,NA,2003,1.4411764705882353,0.16764705882352943,adult,,
2375,FALSE,2003-03-14T00:00:00Z,H4,3.7,194.0,NA,recap,b+c,no old paint visible; painted,0.0,f,NA,j,48.0,69.0,3-8-11-18,NA,2003,1.4375,0.07708333333333334,juvenile,,
2376,FALSE,2003-03-14T00:00:00Z,H4,5.5,194.0,NA,new,b.a,painted,0.0,f,NA,j,55.0,78.0,1-10-14-16,toes in vial 03-04,2003,1.4181818181818182,0.1,juvenile,,
2377,FALSE,2003-03-14T00:00:00Z,H4,15.0,194.0,old scars on rt and lft sides abdomen,recap,b.b,no old paint visible; painted,0.0,f,NA,j,76.0,98.0,6-10-11-18,NA,2003,1.2894736842105263,0.19736842105263158,adult,,
2378,FALSE,2003-03-14T00:00:00Z,sb 6m ^ slab,5.0,268.0,NA,recap,b.c,no old paint visible; painted,0.0,m,NA,j,52.0,73.0,3-7-13-20,NA,2003,1.4038461538461537,0.09615384615384616,juvenile,,
2379,TRUE,2003-03-14T00:00:00Z,Rs rt 2falls,6.8,292.0,NA,new,b.ab,painted,24.0,m,NA,j,56.0,60.0,1-10-14-17,toes in vial 03-05,2003,1.0714285714285714,0.12142857142857143,adult,,
2380,TRUE,2003-03-14T00:00:00Z,oak R,14.8,418.0,NA,recap,b.ac,no old paint visible; painted,48.0,m,NA,j,77.0,63.0,4-9-12-20,NA,2003,0.8181818181818182,0.19220779220779222,adult,,
2381,TRUE,2003-03-14T00:00:00Z,oak R,,418.0,deduced y67a; definitely a pretty darn large male; very skittish!,NA,old y67a?,NA,,m,sighting,j,,,NA,NA,2003,,,,,
2382,FALSE,2003-03-14T00:00:00Z,sb 5m v oakR at pineR,8.0,413.0,NA,new,b.bc,painted,0.0,f,NA,j,60.0,84.0,1-10-14-18,toes in vial 03-06,2003,1.4,0.13333333333333333,adult,,
2383,FALSE,2003-03-14T00:00:00Z,rt wall 3m ^ slab,3.3,265.0,NA,new,b-ab,painted,0.0,f,NA,j,48.0,68.0,1-10-14-19,toes in vial 03-07,2003,1.4166666666666667,0.06874999999999999,juvenile,,
2391,TRUE,2003-03-16T00:00:00Z,oak R,,418.0,NA,NA,NA,toes read; not caught; not painted,,m,sighting,j,,,1-9-14-16,NA,2003,,,,,
2392,FALSE,2003-03-16T00:00:00Z,oak R,11.3,418.0,NA,recap,b-bc,no old paint visible; painted,0.0,f,NA,j,70.0,91.0,4-10-12-20,NA,2003,1.3,0.16142857142857145,adult,,
2393,TRUE,2003-03-16T00:00:00Z,oak R,15.0,418.0,NA,recap,b-ac,no old paint visible; painted,3.0,m,NA,j,83.0,19.0,1-9-12-16,NA,2003,0.2289156626506024,0.18072289156626506,adult,,
2396,TRUE,2003-03-16T00:00:00Z,rt wall 3m ^ pool,11.0,383.0,NA,new,b|ab,painted,32.0,f,NA,j,68.0,73.0,1-10-14-20,toes in vial 03-08,2003,1.0735294117647058,0.16176470588235295,adult,,
2397,TRUE,2003-03-16T00:00:00Z,NA,,,NA,NA,NA,"not definite enough for visual recapture as recorded as 3-6-15-19 f, but probably 3-7-15-19 m; escaped from noose just before rain! alas!",,m,sighting,j,,,3-7-15-19,NA,2003,,,,,
2401,TRUE,2003-03-20T00:00:00Z,H3,,177.0,NA,recap,b|ac,painted,6.0,f,NA,j,75.0,18.0,1-10-15-20,NA,2003,0.24,,adult,,
2403,FALSE,2003-03-20T00:00:00Z,H4B,,200.0,NA,recap,b=a,painted,0.0,m,NA,v,58.0,76.0,3-7-15-20,NA,2003,1.3103448275862069,,adult,,
2404,FALSE,2003-03-20T00:00:00Z,"wall 266, 2 slab",,262.0,NA,recap,b=b,painted,0.0,m,NA,j,55.0,73.0,1-10-15-17,NA,2003,1.3272727272727274,,juvenile,,
2405,TRUE,2003-03-20T00:00:00Z,"wall 266, 2 slab",,262.0,NA,recap,b=c,painted,9.0,f,NA,j,70.0,74.0,2-7-12-15,NA,2003,1.0571428571428572,,adult,,
2406,FALSE,2003-03-20T00:00:00Z,"wall 266, 2 slab",,262.0,NA,recap,b^a,painted,0.0,m,NA,j,71.0,94.0,4-10-15-17,NA,2003,1.323943661971831,,adult,,
2407,FALSE,2003-03-20T00:00:00Z,1 triple R,,302.0,NA,recap,b^b,painted,0.0,f,NA,j,80.0,102.0,5-7-13-18,NA,2003,1.275,,adult,,
2408,FALSE,2003-03-20T00:00:00Z,talus rock bed to rt chute,,358.0,NA,recap,b^c,painted,0.0,m,NA,j,57.0,81.0,3-7-12-20,NA,2003,1.4210526315789473,,adult,,
2409,TRUE,2003-03-20T00:00:00Z,"R rt 2 falls, 291",,390.0,NA,recap,bva,painted,1.0,f,NA,j,70.0,73.0,4-9-12-18,NA,2003,1.042857142857143,,adult,,
2411,FALSE,2003-03-21T00:00:00Z,"3 v from lizard R, 130 ",,130.0,chasing juvenile 2 falls,recap,b.a,painted,0.0,m,NA,v,49.0,66.0,5-6-15-16,NA,2003,1.346938775510204,,adult,,
2413,FALSE,2003-03-21T00:00:00Z,slab 262,,262.0,NA,recap,bvb,painted,0.0,f,NA,j,63.0,90.0,4-10-13-18,NA,2003,1.4285714285714286,,adult,,
2414,FALSE,2003-03-21T00:00:00Z,NA,,60.0,NA,new,bva,painted,0.0,m,NA,v,32.0,34.0,NA,NA,2003,1.0625,,juvenile,,
2415,FALSE,2003-03-25T00:00:00Z,2.5m ^ wall 33m,,33.0,ext chase,recap,bvc,painted,0.0,m,NA,j,87.0,132.0,3-6-13-16,NA,2003,1.5172413793103448,,adult,,
2416,FALSE,2003-03-25T00:00:00Z,1m up wall on R 33m,,33.0,NA,recap,b1a,painted,0.0,f,NA,j,69.0,82.0,4-10-14-19,NA,2003,1.1884057971014492,,adult,,
2417,FALSE,2003-03-25T00:00:00Z,sb by 113m,,113.0,NA,new,b1b,painted,0.0,f,NA,j,42.0,57.0,NA,NA,2003,1.3571428571428572,,juvenile,,
2421,FALSE,2003-03-25T00:00:00Z,NA,,350.0,speckled curled in ball put rear feet on hand?,new,b1c,painted,0.0,m,NA,j,55.0,75.0,NA,NA,2003,1.3636363636363635,,juvenile,,
2422,FALSE,2003-03-25T00:00:00Z,top s curve 280,,280.0,NA,new,bab,painted,0.0,m,NA,v,39.0,47.0,NA,NA,2003,1.205128205128205,,juvenile,,
2423,FALSE,2003-03-25T00:00:00Z,324 talus,,324.0,NA,recap,bac,painted,0.0,m,NA,v,47.0,70.0,2-13-16,NA,2003,1.4893617021276595,,adult,,
2425,FALSE,2003-03-25T00:00:00Z,5m from R outcrop 430m,,430.0,NA,new,bba,painted,0.0,m,NA,v,46.0,58.0,NA,NA,2003,1.2608695652173914,,adult,,
2430,FALSE,2003-03-27T00:00:00Z,5m past cave trail,,50.0,NA,new,bbb,painted,0.0,m,NA,v,41.0,53.0,NA,NA,2003,1.2926829268292683,,juvenile,,
2434,TRUE,2003-03-27T00:00:00Z,SB by pine R triple,,408.0,speckled large post anal well colored salmon near vent,recap,b2a,painted,14.0,m,NA,j,52.0,64.0,3-7-15-19,NA,2003,1.2307692307692308,,juvenile,,
2436,TRUE,2003-03-27T00:00:00Z,at walls 2 falls,,390.0,NA,new,b2c,painted,4.0,f,NA,j,54.0,67.0,NA,NA,2003,1.2407407407407407,,juvenile,,
2438,FALSE,2003-03-27T00:00:00Z,chute,,358.0,NA,recap,b3a,painted,0.0,m,NA,j,89.0,105.0,8-15-19,NA,2003,1.1797752808988764,,adult,,
2439,FALSE,2003-03-27T00:00:00Z,bottom of 2 falls,,390.0,NA,new,b2b,painted,0.0,f,NA,j,60.0,81.0,NA,NA,2003,1.35,,adult,,
2440,FALSE,2003-03-31T00:00:00Z,1m up pine R from trpple R,,,NA,recap,b3b,painted,0.0,f,NA,j,66.0,87.0,1-9-15-17,NA,2003,1.3181818181818181,,adult,,
2441,FALSE,2003-03-31T00:00:00Z,R above pool,,380.0,NA,new,b3c,painted,0.0,f,NA,j,68.0,96.0,NA,NA,2003,1.411764705882353,,adult,,
2442,TRUE,2003-03-31T00:00:00Z,wall and 2 falls,,390.0,missing extra toes; extensive wounds to legs pelvic area and lower back,recap,b4a,painted,39.0,f,NA,j,66.0,52.0,4-10-13-16,NA,2003,0.7878787878787878,,adult,,
2443,FALSE,2003-03-31T00:00:00Z,wall and 2 falls,,390.0,25 mm of tail are dead and will drop,new,b4b,painted,0.0,f,NA,j,51.0,72.0,NA,NA,2003,1.411764705882353,,juvenile,,
2444,FALSE,2003-03-31T00:00:00Z,is ??? Above chute,,362.0,NA,new,b4c,painted,0.0,f,NA,j,48.0,65.0,NA,NA,2003,1.3541666666666667,,juvenile,,
2445,FALSE,2003-04-08T00:00:00Z,sb by triple R pine R 335,,335.0,NA,new,b5a,painted,0.0,f,NA,j,46.0,63.0,NA,NA,2003,1.3695652173913044,,juvenile,,
2446,TRUE,2003-04-08T00:00:00Z,wall ^ pool 381,,381.0,NA,recap,b5b,painted,35.0,f,NA,j,66.0,54.0,4-10-11-19,NA,2003,0.8181818181818182,,adult,,
2447,FALSE,2003-04-08T00:00:00Z,top s curve 280,,280.0,"4 toes broken, scaring near base of hea",new,b5c,painted,0.0,f,NA,j,77.0,103.0,NA,NA,2003,1.3376623376623376,,adult,,
2448,FALSE,2003-04-16T00:00:00Z,2m down BR 300,,300.0,NA,new,bGb,painted,0.0,f,NA,j,56.0,78.0,NA,NA,2003,1.3928571428571428,,adult,,
2449,FALSE,2003-04-16T00:00:00Z,R pile 337,,337.0,NA,recap,bGc,painted,0.0,m,NA,j,67.0,106.0,1-9-14-20,NA,2003,1.5820895522388059,,adult,,
2450,FALSE,2003-04-16T00:00:00Z,R outcrop 425,,425.0,NA,new,b7a,painted,0.0,m,NA,j,59.0,90.0,NA,NA,2003,1.5254237288135593,,adult,,
2451,FALSE,2003-04-16T00:00:00Z,wall 65,,65.0,NA,new,b7b,painted,0.0,m,NA,j,63.0,86.0,NA,NA,2003,1.3650793650793651,,adult,,
2452,FALSE,2003-04-19T00:00:00Z,sb @ (H) 113,,113.0,NA,recap,bCa,painted,0.0,m,NA,v,53.0,72.0,6-18,NA,2003,1.3584905660377358,,adult,,
2453,TRUE,2003-04-19T00:00:00Z,talus 326,,326.0,NA,new,b7c,painted,,m,NA,j,56.0,32.0,NA,NA,2003,0.5714285714285714,,adult,,
2454,TRUE,2003-04-19T00:00:00Z,talus 326,,326.0,NA,new,b8a,painted,7.0,f,NA,j,76.0,53.0,1-9-14-19,NA,2003,0.6973684210526315,,adult,,
2456,FALSE,2003-04-19T00:00:00Z,450 sb,,450.0,NA,recap,bCb,painted,0.0,f,NA,v,55.0,73.0,3-12-16,NA,2003,1.3272727272727274,,adult,,
2457,FALSE,2003-04-19T00:00:00Z,sb 375,,375.0,NA,new,bCc,painted,0.0,m,NA,v,39.0,67.0,NA,NA,2003,1.7179487179487178,,juvenile,,
2458,TRUE,2003-04-19T00:00:00Z,R in sb 19,,19.0,NA,recap,b8b,painted,1.0,f,NA,j,76.0,93.0,8-14-20,NA,2003,1.2236842105263157,,adult,,
2459,FALSE,2003-04-21T00:00:00Z,slab 262,,262.0,NA,recap,b8c,painted,0.0,m,NA,j,76.0,109.0,1-10-11-18,NA,2003,1.4342105263157894,,adult,,
2462,TRUE,2003-04-22T00:00:00Z,sb 56m,,56.0,NA,recap,bDa,painted,24.0,f,NA,v,54.0,46.0,2-15-16,NA,2003,0.8518518518518519,,adult,,
2463,FALSE,2003-04-22T00:00:00Z,S curve 280,,280.0,NA,recap,bDb,painted,0.0,m,NA,v,53.0,60.0,3-13-19,NA,2003,1.1320754716981132,,adult,,
